id	name	kind
Biological Process::GO:2001148	regulation of dipeptide transmembrane transport	Biological Process
Biological Process::GO:2001150	positive regulation of dipeptide transmembrane transport	Biological Process
Biological Process::GO:2001160	regulation of histone H3-K79 methylation	Biological Process
Biological Process::GO:2001162	positive regulation of histone H3-K79 methylation	Biological Process
Biological Process::GO:2001166	regulation of histone H2B ubiquitination	Biological Process
Biological Process::GO:2001168	positive regulation of histone H2B ubiquitination	Biological Process
Biological Process::GO:2001169	regulation of ATP biosynthetic process	Biological Process
Biological Process::GO:2001170	negative regulation of ATP biosynthetic process	Biological Process
Biological Process::GO:2001171	positive regulation of ATP biosynthetic process	Biological Process
Biological Process::GO:2001179	regulation of interleukin-10 secretion	Biological Process
Biological Process::GO:2001180	negative regulation of interleukin-10 secretion	Biological Process
Biological Process::GO:2001181	positive regulation of interleukin-10 secretion	Biological Process
Biological Process::GO:2001182	regulation of interleukin-12 secretion	Biological Process
Biological Process::GO:2001183	negative regulation of interleukin-12 secretion	Biological Process
Biological Process::GO:2001184	positive regulation of interleukin-12 secretion	Biological Process
Biological Process::GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	Biological Process
Biological Process::GO:2001186	negative regulation of CD8-positive, alpha-beta T cell activation	Biological Process
Biological Process::GO:2001187	positive regulation of CD8-positive, alpha-beta T cell activation	Biological Process
Biological Process::GO:2001188	regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	Biological Process
Biological Process::GO:2001189	negative regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	Biological Process
Biological Process::GO:2001190	positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	Biological Process
Biological Process::GO:2001198	regulation of dendritic cell differentiation	Biological Process
Biological Process::GO:2001199	negative regulation of dendritic cell differentiation	Biological Process
Biological Process::GO:2001200	positive regulation of dendritic cell differentiation	Biological Process
Biological Process::GO:2001201	regulation of transforming growth factor-beta secretion	Biological Process
Biological Process::GO:2001202	negative regulation of transforming growth factor-beta secretion	Biological Process
Biological Process::GO:2001204	regulation of osteoclast development	Biological Process
Biological Process::GO:2001205	negative regulation of osteoclast development	Biological Process
Biological Process::GO:2001206	positive regulation of osteoclast development	Biological Process
Biological Process::GO:2001212	regulation of vasculogenesis	Biological Process
Biological Process::GO:2001214	positive regulation of vasculogenesis	Biological Process
Biological Process::GO:2001222	regulation of neuron migration	Biological Process
Biological Process::GO:2001223	negative regulation of neuron migration	Biological Process
Biological Process::GO:2001224	positive regulation of neuron migration	Biological Process
Biological Process::GO:2001225	regulation of chloride transport	Biological Process
Biological Process::GO:2001233	regulation of apoptotic signaling pathway	Biological Process
Biological Process::GO:2001234	negative regulation of apoptotic signaling pathway	Biological Process
Biological Process::GO:2001235	positive regulation of apoptotic signaling pathway	Biological Process
Biological Process::GO:2001236	regulation of extrinsic apoptotic signaling pathway	Biological Process
Biological Process::GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	Biological Process
Biological Process::GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	Biological Process
Biological Process::GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	Biological Process
Biological Process::GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	Biological Process
Biological Process::GO:2001241	positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	Biological Process
Biological Process::GO:2001242	regulation of intrinsic apoptotic signaling pathway	Biological Process
Biological Process::GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	Biological Process
Biological Process::GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	Biological Process
Biological Process::GO:2001245	regulation of phosphatidylcholine biosynthetic process	Biological Process
Biological Process::GO:2001251	negative regulation of chromosome organization	Biological Process
Biological Process::GO:2001252	positive regulation of chromosome organization	Biological Process
Biological Process::GO:2001256	regulation of store-operated calcium entry	Biological Process
Biological Process::GO:2001257	regulation of cation channel activity	Biological Process
Biological Process::GO:2001258	negative regulation of cation channel activity	Biological Process
Biological Process::GO:2001259	positive regulation of cation channel activity	Biological Process
Biological Process::GO:2001267	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	Biological Process
Biological Process::GO:2001268	negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	Biological Process
Biological Process::GO:2001269	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	Biological Process
Biological Process::GO:2001270	regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	Biological Process
Biological Process::GO:2001271	negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	Biological Process
Biological Process::GO:2001273	regulation of glucose import in response to insulin stimulus	Biological Process
Biological Process::GO:2001274	negative regulation of glucose import in response to insulin stimulus	Biological Process
Biological Process::GO:2001275	positive regulation of glucose import in response to insulin stimulus	Biological Process
Biological Process::GO:2001279	regulation of unsaturated fatty acid biosynthetic process	Biological Process
Biological Process::GO:2001280	positive regulation of unsaturated fatty acid biosynthetic process	Biological Process
Biological Process::GO:2001286	regulation of caveolin-mediated endocytosis	Biological Process
Biological Process::GO:2001287	negative regulation of caveolin-mediated endocytosis	Biological Process
Biological Process::GO:2001288	positive regulation of caveolin-mediated endocytosis	Biological Process
Biological Process::GO:2001293	malonyl-CoA metabolic process	Biological Process
Biological Process::GO:2001295	malonyl-CoA biosynthetic process	Biological Process
Biological Process::GO:2001300	lipoxin metabolic process	Biological Process
Biological Process::GO:2001301	lipoxin biosynthetic process	Biological Process
Biological Process::GO:2001302	lipoxin A4 metabolic process	Biological Process
Biological Process::GO:2001303	lipoxin A4 biosynthetic process	Biological Process
Cellular Component::GO:0000015	phosphopyruvate hydratase complex	Cellular Component
Cellular Component::GO:0000109	nucleotide-excision repair complex	Cellular Component
Cellular Component::GO:0000110	nucleotide-excision repair factor 1 complex	Cellular Component
Cellular Component::GO:0000118	histone deacetylase complex	Cellular Component
Cellular Component::GO:0000120	RNA polymerase I transcription factor complex	Cellular Component
Cellular Component::GO:0000123	histone acetyltransferase complex	Cellular Component
Cellular Component::GO:0000124	SAGA complex	Cellular Component
Cellular Component::GO:0000125	PCAF complex	Cellular Component
Cellular Component::GO:0000126	transcription factor TFIIIB complex	Cellular Component
Cellular Component::GO:0000127	transcription factor TFIIIC complex	Cellular Component
Cellular Component::GO:0000137	Golgi cis cisterna	Cellular Component
Cellular Component::GO:0000138	Golgi trans cisterna	Cellular Component
Cellular Component::GO:0000139	Golgi membrane	Cellular Component
Cellular Component::GO:0000145	exocyst	Cellular Component
Cellular Component::GO:0000151	ubiquitin ligase complex	Cellular Component
Cellular Component::GO:0000152	nuclear ubiquitin ligase complex	Cellular Component
Cellular Component::GO:0000153	cytoplasmic ubiquitin ligase complex	Cellular Component
Cellular Component::GO:0000159	protein phosphatase type 2A complex	Cellular Component
Cellular Component::GO:0000164	protein phosphatase type 1 complex	Cellular Component
Cellular Component::GO:0000172	ribonuclease MRP complex	Cellular Component
Cellular Component::GO:0000176	nuclear exosome (RNase complex)	Cellular Component
Cellular Component::GO:0000177	cytoplasmic exosome (RNase complex)	Cellular Component
Cellular Component::GO:0000178	exosome (RNase complex)	Cellular Component
Cellular Component::GO:0000214	tRNA-intron endonuclease complex	Cellular Component
Cellular Component::GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	Cellular Component
Cellular Component::GO:0000228	nuclear chromosome	Cellular Component
Cellular Component::GO:0000229	cytoplasmic chromosome	Cellular Component
Cellular Component::GO:0000235	astral microtubule	Cellular Component
Cellular Component::GO:0000242	pericentriolar material	Cellular Component
Cellular Component::GO:0000243	commitment complex	Cellular Component
Cellular Component::GO:0000275	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	Cellular Component
Cellular Component::GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Cellular Component
Cellular Component::GO:0000306	extrinsic component of vacuolar membrane	Cellular Component
Cellular Component::GO:0000307	cyclin-dependent protein kinase holoenzyme complex	Cellular Component
Cellular Component::GO:0000308	cytoplasmic cyclin-dependent protein kinase holoenzyme complex	Cellular Component
Cellular Component::GO:0000313	organellar ribosome	Cellular Component
Cellular Component::GO:0000314	organellar small ribosomal subunit	Cellular Component
Cellular Component::GO:0000315	organellar large ribosomal subunit	Cellular Component
Cellular Component::GO:0000322	storage vacuole	Cellular Component
Cellular Component::GO:0000323	lytic vacuole	Cellular Component
Cellular Component::GO:0000333	telomerase catalytic core complex	Cellular Component
Cellular Component::GO:0000346	transcription export complex	Cellular Component
Cellular Component::GO:0000347	THO complex	Cellular Component
Cellular Component::GO:0000407	pre-autophagosomal structure	Cellular Component
Cellular Component::GO:0000421	autophagosome membrane	Cellular Component
Cellular Component::GO:0000428	DNA-directed RNA polymerase complex	Cellular Component
Cellular Component::GO:0000439	core TFIIH complex	Cellular Component
Cellular Component::GO:0000444	MIS12/MIND type complex	Cellular Component
Cellular Component::GO:0000445	THO complex part of transcription export complex	Cellular Component
Cellular Component::GO:0000502	proteasome complex	Cellular Component
Cellular Component::GO:0000506	glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Cellular Component
Cellular Component::GO:0000775	chromosome, centromeric region	Cellular Component
Cellular Component::GO:0000776	kinetochore	Cellular Component
Cellular Component::GO:0000777	condensed chromosome kinetochore	Cellular Component
Cellular Component::GO:0000778	condensed nuclear chromosome kinetochore	Cellular Component
Cellular Component::GO:0000779	condensed chromosome, centromeric region	Cellular Component
Cellular Component::GO:0000780	condensed nuclear chromosome, centromeric region	Cellular Component
Cellular Component::GO:0000781	chromosome, telomeric region	Cellular Component
Cellular Component::GO:0000782	telomere cap complex	Cellular Component
Cellular Component::GO:0000783	nuclear telomere cap complex	Cellular Component
Cellular Component::GO:0000784	nuclear chromosome, telomeric region	Cellular Component
Cellular Component::GO:0000785	chromatin	Cellular Component
Cellular Component::GO:0000786	nucleosome	Cellular Component
Cellular Component::GO:0000788	nuclear nucleosome	Cellular Component
Cellular Component::GO:0000790	nuclear chromatin	Cellular Component
Cellular Component::GO:0000791	euchromatin	Cellular Component
Cellular Component::GO:0000792	heterochromatin	Cellular Component
Cellular Component::GO:0000793	condensed chromosome	Cellular Component
Cellular Component::GO:0000794	condensed nuclear chromosome	Cellular Component
Cellular Component::GO:0000795	synaptonemal complex	Cellular Component
Cellular Component::GO:0000796	condensin complex	Cellular Component
Cellular Component::GO:0000798	nuclear cohesin complex	Cellular Component
Cellular Component::GO:0000799	nuclear condensin complex	Cellular Component
Cellular Component::GO:0000800	lateral element	Cellular Component
Cellular Component::GO:0000801	central element	Cellular Component
Cellular Component::GO:0000802	transverse filament	Cellular Component
Cellular Component::GO:0000803	sex chromosome	Cellular Component
Cellular Component::GO:0000805	X chromosome	Cellular Component
Cellular Component::GO:0000806	Y chromosome	Cellular Component
Cellular Component::GO:0000808	origin recognition complex	Cellular Component
Cellular Component::GO:0000811	GINS complex	Cellular Component
Cellular Component::GO:0000812	Swr1 complex	Cellular Component
Cellular Component::GO:0000813	ESCRT I complex	Cellular Component
Cellular Component::GO:0000814	ESCRT II complex	Cellular Component
Cellular Component::GO:0000815	ESCRT III complex	Cellular Component
Cellular Component::GO:0000835	ER ubiquitin ligase complex	Cellular Component
Cellular Component::GO:0000836	Hrd1p ubiquitin ligase complex	Cellular Component
Cellular Component::GO:0000922	spindle pole	Cellular Component
Cellular Component::GO:0000923	equatorial microtubule organizing center	Cellular Component
Cellular Component::GO:0000930	gamma-tubulin complex	Cellular Component
Cellular Component::GO:0000931	gamma-tubulin large complex	Cellular Component
Cellular Component::GO:0000932	cytoplasmic mRNA processing body	Cellular Component
Cellular Component::GO:0000938	GARP complex	Cellular Component
Cellular Component::GO:0000939	condensed chromosome inner kinetochore	Cellular Component
Cellular Component::GO:0000940	condensed chromosome outer kinetochore	Cellular Component
Cellular Component::GO:0000942	condensed nuclear chromosome outer kinetochore	Cellular Component
Cellular Component::GO:0000974	Prp19 complex	Cellular Component
Cellular Component::GO:0001518	voltage-gated sodium channel complex	Cellular Component
Cellular Component::GO:0001520	outer dense fiber	Cellular Component
Cellular Component::GO:0001527	microfibril	Cellular Component
Cellular Component::GO:0001533	cornified envelope	Cellular Component
Cellular Component::GO:0001650	fibrillar center	Cellular Component
Cellular Component::GO:0001651	dense fibrillar component	Cellular Component
Cellular Component::GO:0001652	granular component	Cellular Component
Cellular Component::GO:0001669	acrosomal vesicle	Cellular Component
Cellular Component::GO:0001673	male germ cell nucleus	Cellular Component
Cellular Component::GO:0001674	female germ cell nucleus	Cellular Component
Cellular Component::GO:0001725	stress fiber	Cellular Component
Cellular Component::GO:0001726	ruffle	Cellular Component
Cellular Component::GO:0001739	sex chromatin	Cellular Component
Cellular Component::GO:0001740	Barr body	Cellular Component
Cellular Component::GO:0001741	XY body	Cellular Component
Cellular Component::GO:0001750	photoreceptor outer segment	Cellular Component
Cellular Component::GO:0001772	immunological synapse	Cellular Component
Cellular Component::GO:0001891	phagocytic cup	Cellular Component
Cellular Component::GO:0001917	photoreceptor inner segment	Cellular Component
Cellular Component::GO:0001931	uropod	Cellular Component
Cellular Component::GO:0001939	female pronucleus	Cellular Component
Cellular Component::GO:0001940	male pronucleus	Cellular Component
Cellular Component::GO:0002079	inner acrosomal membrane	Cellular Component
Cellular Component::GO:0002080	acrosomal membrane	Cellular Component
Cellular Component::GO:0002081	outer acrosomal membrane	Cellular Component
Cellular Component::GO:0002102	podosome	Cellular Component
Cellular Component::GO:0002116	semaphorin receptor complex	Cellular Component
Cellular Component::GO:0002133	polycystin complex	Cellular Component
Cellular Component::GO:0002139	stereocilia coupling link	Cellular Component
Cellular Component::GO:0002141	stereocilia ankle link	Cellular Component
Cellular Component::GO:0002142	stereocilia ankle link complex	Cellular Component
Cellular Component::GO:0002177	manchette	Cellular Component
Cellular Component::GO:0002178	palmitoyltransferase complex	Cellular Component
Cellular Component::GO:0002189	ribose phosphate diphosphokinase complex	Cellular Component
Cellular Component::GO:0002193	MAML1-RBP-Jkappa- ICN1 complex	Cellular Component
Cellular Component::GO:0002199	zona pellucida receptor complex	Cellular Component
Cellular Component::GO:0002944	cyclin K-CDK12 complex	Cellular Component
Cellular Component::GO:0002945	cyclin K-CDK13 complex	Cellular Component
Cellular Component::GO:0005577	fibrinogen complex	Cellular Component
Cellular Component::GO:0005578	proteinaceous extracellular matrix	Cellular Component
Cellular Component::GO:0005579	membrane attack complex	Cellular Component
Cellular Component::GO:0005581	collagen trimer	Cellular Component
Cellular Component::GO:0005583	fibrillar collagen trimer	Cellular Component
Cellular Component::GO:0005584	collagen type I trimer	Cellular Component
Cellular Component::GO:0005587	collagen type IV trimer	Cellular Component
Cellular Component::GO:0005588	collagen type V trimer	Cellular Component
Cellular Component::GO:0005589	collagen type VI trimer	Cellular Component
Cellular Component::GO:0005592	collagen type XI trimer	Cellular Component
Cellular Component::GO:0005593	FACIT collagen trimer	Cellular Component
Cellular Component::GO:0005594	collagen type IX trimer	Cellular Component
Cellular Component::GO:0005602	complement component C1 complex	Cellular Component
Cellular Component::GO:0005604	basement membrane	Cellular Component
Cellular Component::GO:0005605	basal lamina	Cellular Component
Cellular Component::GO:0005606	laminin-1 complex	Cellular Component
Cellular Component::GO:0005607	laminin-2 complex	Cellular Component
Cellular Component::GO:0005608	laminin-3 complex	Cellular Component
Cellular Component::GO:0005610	laminin-5 complex	Cellular Component
Cellular Component::GO:0005614	interstitial matrix	Cellular Component
Cellular Component::GO:0005618	cell wall	Cellular Component
Cellular Component::GO:0005635	nuclear envelope	Cellular Component
Cellular Component::GO:0005637	nuclear inner membrane	Cellular Component
Cellular Component::GO:0005638	lamin filament	Cellular Component
Cellular Component::GO:0005639	integral component of nuclear inner membrane	Cellular Component
Cellular Component::GO:0005640	nuclear outer membrane	Cellular Component
Cellular Component::GO:0005641	nuclear envelope lumen	Cellular Component
Cellular Component::GO:0005642	annulate lamellae	Cellular Component
Cellular Component::GO:0005643	nuclear pore	Cellular Component
Cellular Component::GO:0005652	nuclear lamina	Cellular Component
Cellular Component::GO:0005655	nucleolar ribonuclease P complex	Cellular Component
Cellular Component::GO:0005657	replication fork	Cellular Component
Cellular Component::GO:0005658	alpha DNA polymerase:primase complex	Cellular Component
Cellular Component::GO:0005662	DNA replication factor A complex	Cellular Component
Cellular Component::GO:0005663	DNA replication factor C complex	Cellular Component
Cellular Component::GO:0005664	nuclear origin of replication recognition complex	Cellular Component
Cellular Component::GO:0005665	DNA-directed RNA polymerase II, core complex	Cellular Component
Cellular Component::GO:0005666	DNA-directed RNA polymerase III complex	Cellular Component
Cellular Component::GO:0005667	transcription factor complex	Cellular Component
Cellular Component::GO:0005668	RNA polymerase transcription factor SL1 complex	Cellular Component
Cellular Component::GO:0005669	transcription factor TFIID complex	Cellular Component
Cellular Component::GO:0005671	Ada2/Gcn5/Ada3 transcription activator complex	Cellular Component
Cellular Component::GO:0005672	transcription factor TFIIA complex	Cellular Component
Cellular Component::GO:0005674	transcription factor TFIIF complex	Cellular Component
Cellular Component::GO:0005675	holo TFIIH complex	Cellular Component
Cellular Component::GO:0005677	chromatin silencing complex	Cellular Component
Cellular Component::GO:0005680	anaphase-promoting complex	Cellular Component
Cellular Component::GO:0005681	spliceosomal complex	Cellular Component
Cellular Component::GO:0005682	U5 snRNP	Cellular Component
Cellular Component::GO:0005683	U7 snRNP	Cellular Component
Cellular Component::GO:0005684	U2-type spliceosomal complex	Cellular Component
Cellular Component::GO:0005685	U1 snRNP	Cellular Component
Cellular Component::GO:0005686	U2 snRNP	Cellular Component
Cellular Component::GO:0005687	U4 snRNP	Cellular Component
Cellular Component::GO:0005688	U6 snRNP	Cellular Component
Cellular Component::GO:0005689	U12-type spliceosomal complex	Cellular Component
Cellular Component::GO:0005694	chromosome	Cellular Component
Cellular Component::GO:0005697	telomerase holoenzyme complex	Cellular Component
Cellular Component::GO:0005712	chiasma	Cellular Component
Cellular Component::GO:0005719	nuclear euchromatin	Cellular Component
Cellular Component::GO:0005720	nuclear heterochromatin	Cellular Component
Cellular Component::GO:0005721	pericentric heterochromatin	Cellular Component
Cellular Component::GO:0005724	nuclear telomeric heterochromatin	Cellular Component
Cellular Component::GO:0005726	perichromatin fibrils	Cellular Component
Cellular Component::GO:0005730	nucleolus	Cellular Component
Cellular Component::GO:0005732	small nucleolar ribonucleoprotein complex	Cellular Component
Cellular Component::GO:0005736	DNA-directed RNA polymerase I complex	Cellular Component
Cellular Component::GO:0005740	mitochondrial envelope	Cellular Component
Cellular Component::GO:0005741	mitochondrial outer membrane	Cellular Component
Cellular Component::GO:0005742	mitochondrial outer membrane translocase complex	Cellular Component
Cellular Component::GO:0005743	mitochondrial inner membrane	Cellular Component
Cellular Component::GO:0005744	mitochondrial inner membrane presequence translocase complex	Cellular Component
Cellular Component::GO:0005746	mitochondrial respiratory chain	Cellular Component
Cellular Component::GO:0005747	mitochondrial respiratory chain complex I	Cellular Component
Cellular Component::GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	Cellular Component
Cellular Component::GO:0005750	mitochondrial respiratory chain complex III	Cellular Component
Cellular Component::GO:0005751	mitochondrial respiratory chain complex IV	Cellular Component
Cellular Component::GO:0005753	mitochondrial proton-transporting ATP synthase complex	Cellular Component
Cellular Component::GO:0005758	mitochondrial intermembrane space	Cellular Component
Cellular Component::GO:0005759	mitochondrial matrix	Cellular Component
Cellular Component::GO:0005760	gamma DNA polymerase complex	Cellular Component
Cellular Component::GO:0005761	mitochondrial ribosome	Cellular Component
Cellular Component::GO:0005762	mitochondrial large ribosomal subunit	Cellular Component
Cellular Component::GO:0005763	mitochondrial small ribosomal subunit	Cellular Component
Cellular Component::GO:0005764	lysosome	Cellular Component
Cellular Component::GO:0005765	lysosomal membrane	Cellular Component
Cellular Component::GO:0005766	primary lysosome	Cellular Component
Cellular Component::GO:0005767	secondary lysosome	Cellular Component
Cellular Component::GO:0005768	endosome	Cellular Component
Cellular Component::GO:0005769	early endosome	Cellular Component
Cellular Component::GO:0005770	late endosome	Cellular Component
Cellular Component::GO:0005771	multivesicular body	Cellular Component
Cellular Component::GO:0005773	vacuole	Cellular Component
Cellular Component::GO:0005774	vacuolar membrane	Cellular Component
Cellular Component::GO:0005775	vacuolar lumen	Cellular Component
Cellular Component::GO:0005776	autophagosome	Cellular Component
Cellular Component::GO:0005777	peroxisome	Cellular Component
Cellular Component::GO:0005778	peroxisomal membrane	Cellular Component
Cellular Component::GO:0005779	integral component of peroxisomal membrane	Cellular Component
Cellular Component::GO:0005782	peroxisomal matrix	Cellular Component
Cellular Component::GO:0005784	Sec61 translocon complex	Cellular Component
Cellular Component::GO:0005785	signal recognition particle receptor complex	Cellular Component
Cellular Component::GO:0005786	signal recognition particle, endoplasmic reticulum targeting	Cellular Component
Cellular Component::GO:0005787	signal peptidase complex	Cellular Component
Cellular Component::GO:0005788	endoplasmic reticulum lumen	Cellular Component
Cellular Component::GO:0005789	endoplasmic reticulum membrane	Cellular Component
Cellular Component::GO:0005790	smooth endoplasmic reticulum	Cellular Component
Cellular Component::GO:0005791	rough endoplasmic reticulum	Cellular Component
Cellular Component::GO:0005793	endoplasmic reticulum-Golgi intermediate compartment	Cellular Component
Cellular Component::GO:0005795	Golgi stack	Cellular Component
Cellular Component::GO:0005796	Golgi lumen	Cellular Component
Cellular Component::GO:0005797	Golgi medial cisterna	Cellular Component
Cellular Component::GO:0005798	Golgi-associated vesicle	Cellular Component
Cellular Component::GO:0005801	cis-Golgi network	Cellular Component
Cellular Component::GO:0005802	trans-Golgi network	Cellular Component
Cellular Component::GO:0005811	lipid particle	Cellular Component
Cellular Component::GO:0005813	centrosome	Cellular Component
Cellular Component::GO:0005814	centriole	Cellular Component
Cellular Component::GO:0005815	microtubule organizing center	Cellular Component
Cellular Component::GO:0005818	aster	Cellular Component
Cellular Component::GO:0005819	spindle	Cellular Component
Cellular Component::GO:0005826	actomyosin contractile ring	Cellular Component
Cellular Component::GO:0005827	polar microtubule	Cellular Component
Cellular Component::GO:0005828	kinetochore microtubule	Cellular Component
Cellular Component::GO:0005832	chaperonin-containing T-complex	Cellular Component
Cellular Component::GO:0005833	hemoglobin complex	Cellular Component
Cellular Component::GO:0005834	heterotrimeric G-protein complex	Cellular Component
Cellular Component::GO:0005838	proteasome regulatory particle	Cellular Component
Cellular Component::GO:0005839	proteasome core complex	Cellular Component
Cellular Component::GO:0005840	ribosome	Cellular Component
Cellular Component::GO:0005844	polysome	Cellular Component
Cellular Component::GO:0005845	mRNA cap binding complex	Cellular Component
Cellular Component::GO:0005846	nuclear cap binding complex	Cellular Component
Cellular Component::GO:0005847	mRNA cleavage and polyadenylation specificity factor complex	Cellular Component
Cellular Component::GO:0005849	mRNA cleavage factor complex	Cellular Component
Cellular Component::GO:0005850	eukaryotic translation initiation factor 2 complex	Cellular Component
Cellular Component::GO:0005851	eukaryotic translation initiation factor 2B complex	Cellular Component
Cellular Component::GO:0005852	eukaryotic translation initiation factor 3 complex	Cellular Component
Cellular Component::GO:0005853	eukaryotic translation elongation factor 1 complex	Cellular Component
Cellular Component::GO:0005858	axonemal dynein complex	Cellular Component
Cellular Component::GO:0005859	muscle myosin complex	Cellular Component
Cellular Component::GO:0005861	troponin complex	Cellular Component
Cellular Component::GO:0005862	muscle thin filament tropomyosin	Cellular Component
Cellular Component::GO:0005863	striated muscle myosin thick filament	Cellular Component
Cellular Component::GO:0005865	striated muscle thin filament	Cellular Component
Cellular Component::GO:0005868	cytoplasmic dynein complex	Cellular Component
Cellular Component::GO:0005869	dynactin complex	Cellular Component
Cellular Component::GO:0005871	kinesin complex	Cellular Component
Cellular Component::GO:0005873	plus-end kinesin complex	Cellular Component
Cellular Component::GO:0005874	microtubule	Cellular Component
Cellular Component::GO:0005875	microtubule associated complex	Cellular Component
Cellular Component::GO:0005876	spindle microtubule	Cellular Component
Cellular Component::GO:0005879	axonemal microtubule	Cellular Component
Cellular Component::GO:0005881	cytoplasmic microtubule	Cellular Component
Cellular Component::GO:0005882	intermediate filament	Cellular Component
Cellular Component::GO:0005883	neurofilament	Cellular Component
Cellular Component::GO:0005884	actin filament	Cellular Component
Cellular Component::GO:0005885	Arp2/3 protein complex	Cellular Component
Cellular Component::GO:0005889	hydrogen:potassium-exchanging ATPase complex	Cellular Component
Cellular Component::GO:0005890	sodium:potassium-exchanging ATPase complex	Cellular Component
Cellular Component::GO:0005891	voltage-gated calcium channel complex	Cellular Component
Cellular Component::GO:0005892	acetylcholine-gated channel complex	Cellular Component
Cellular Component::GO:0005896	interleukin-6 receptor complex	Cellular Component
Cellular Component::GO:0005899	insulin receptor complex	Cellular Component
Cellular Component::GO:0005900	oncostatin-M receptor complex	Cellular Component
Cellular Component::GO:0005901	caveola	Cellular Component
Cellular Component::GO:0005902	microvillus	Cellular Component
Cellular Component::GO:0005903	brush border	Cellular Component
Cellular Component::GO:0005905	coated pit	Cellular Component
Cellular Component::GO:0005911	cell-cell junction	Cellular Component
Cellular Component::GO:0005912	adherens junction	Cellular Component
Cellular Component::GO:0005913	cell-cell adherens junction	Cellular Component
Cellular Component::GO:0005915	zonula adherens	Cellular Component
Cellular Component::GO:0005916	fascia adherens	Cellular Component
Cellular Component::GO:0005921	gap junction	Cellular Component
Cellular Component::GO:0005922	connexon complex	Cellular Component
Cellular Component::GO:0005923	bicellular tight junction	Cellular Component
Cellular Component::GO:0005924	cell-substrate adherens junction	Cellular Component
Cellular Component::GO:0005925	focal adhesion	Cellular Component
Cellular Component::GO:0005927	muscle tendon junction	Cellular Component
Cellular Component::GO:0005929	cilium	Cellular Component
Cellular Component::GO:0005930	axoneme	Cellular Component
Cellular Component::GO:0005938	cell cortex	Cellular Component
Cellular Component::GO:0005942	phosphatidylinositol 3-kinase complex	Cellular Component
Cellular Component::GO:0005943	phosphatidylinositol 3-kinase complex, class IA	Cellular Component
Cellular Component::GO:0005944	phosphatidylinositol 3-kinase complex, class IB	Cellular Component
Cellular Component::GO:0005945	6-phosphofructokinase complex	Cellular Component
Cellular Component::GO:0005947	mitochondrial alpha-ketoglutarate dehydrogenase complex	Cellular Component
Cellular Component::GO:0005952	cAMP-dependent protein kinase complex	Cellular Component
Cellular Component::GO:0005953	CAAX-protein geranylgeranyltransferase complex	Cellular Component
Cellular Component::GO:0005955	calcineurin complex	Cellular Component
Cellular Component::GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	Cellular Component
Cellular Component::GO:0005960	glycine cleavage complex	Cellular Component
Cellular Component::GO:0005964	phosphorylase kinase complex	Cellular Component
Cellular Component::GO:0005965	protein farnesyltransferase complex	Cellular Component
Cellular Component::GO:0005967	mitochondrial pyruvate dehydrogenase complex	Cellular Component
Cellular Component::GO:0005968	Rab-protein geranylgeranyltransferase complex	Cellular Component
Cellular Component::GO:0005971	ribonucleoside-diphosphate reductase complex	Cellular Component
Cellular Component::GO:0008021	synaptic vesicle	Cellular Component
Cellular Component::GO:0008023	transcription elongation factor complex	Cellular Component
Cellular Component::GO:0008024	positive transcription elongation factor complex b	Cellular Component
Cellular Component::GO:0008043	intracellular ferritin complex	Cellular Component
Cellular Component::GO:0008074	guanylate cyclase complex, soluble	Cellular Component
Cellular Component::GO:0008076	voltage-gated potassium channel complex	Cellular Component
Cellular Component::GO:0008091	spectrin	Cellular Component
Cellular Component::GO:0008180	COP9 signalosome	Cellular Component
Cellular Component::GO:0008250	oligosaccharyltransferase complex	Cellular Component
Cellular Component::GO:0008274	gamma-tubulin ring complex	Cellular Component
Cellular Component::GO:0008275	gamma-tubulin small complex	Cellular Component
Cellular Component::GO:0008278	cohesin complex	Cellular Component
Cellular Component::GO:0008280	cohesin core heterodimer	Cellular Component
Cellular Component::GO:0008282	ATP-sensitive potassium channel complex	Cellular Component
