Damon Vypren,ALLIED_WITH,House Vypren
Aggar,ALLIED_WITH,House Greyjoy of Pyke
House Blackmyre,SWORN_TO,House Reed of Greywater Watch
House Durrandon,FOUNDED_BY,Durran
Jaehaerys I,SPOUSE,Alysanne Targaryen
Trebor Jordayne,ALLIED_WITH,House Jordayne of the Tor
Rhaelle Targaryen,ALLIED_WITH,House Baratheon of Storm's End
House Flint of Breakstone Hill,IN_REGION,The North
Lester Morrigen,ALLIED_WITH,House Morrigen of Crow's Nest
House Gaunt,SWORN_TO,House Baratheon of King's Landing
Walda Frey,ALLIED_WITH,House Frey of the Crossing
Amerei Frey,SPOUSE,Lancel Lannister
House Norrey,LED_BY,Brandon Norrey
Dalla,SPOUSE,Mance Rayder
Robb Stark,SPOUSE,Jeyne Westerling
Teora Kyndall,ALLIED_WITH,House Lannister of Casterly Rock
Halys Hornwood,SPOUSE,Donella Hornwood
Puckens,ALLIED_WITH,House Lannister of Casterly Rock
Dafyn Vance,SPOUSE,Maegelle Frey
Yronwood,SEAT_OF,House Yronwood of Yronwood
Drogo,SPOUSE,Daenerys Targaryen
House Sunderly of Saltcliffe,SWORN_TO,House Greyjoy of Pyke
Grandview,SEAT_OF,House Grandison of Grandview
The Sparr,ALLIED_WITH,House Sparr of Great Wyk
Gilbert Farring,ALLIED_WITH,House Farring
House Wydman,SWORN_TO,House Arryn of the Eyrie
House Staunton of Rook's Rest,IN_REGION,The Crownlands
Betharios,PARENT_OF,Alyx Frey
House Foote of Nightsong,SWORN_TO,House Baratheon of King's Landing
Dick,ALLIED_WITH,House Bolton of the Dreadfort
House Seaworth of Cape Wrath,FOUNDED_BY,Davos Seaworth
Myrcella Baratheon,HEIR_TO,House Baratheon of King's Landing
Samwell Stone,ALLIED_WITH,House Royce of Runestone
House Woodwright,IN_REGION,The Reach
Sigorn,SPOUSE,Alys Karstark
Hoarfrost Umber,ALLIED_WITH,House Umber of the Last Hearth
Harrold Hardyng,HEIR_TO,House Arryn of the Eyrie
Dennis Plumm,HEIR_TO,House Plumm
Salladhor Saan,ALLIED_WITH,House Baratheon of Dragonstone
Gerold Lannister,SPOUSE,Alysanne Farman
Morya Frey,ALLIED_WITH,House Frey of the Crossing
Rhaena Targaryen,ALLIED_WITH,House Targaryen of King's Landing
Eddard Stark,PARENT_OF,Robb Stark
Ivy Hall,SEAT_OF,House Kidwell of Ivy Hall
Hayhead,ALLIED_WITH,House Stark of Winterfell
Luton,ALLIED_WITH,House Bolton of the Dreadfort
House Harlaw of Harlaw Hall,LED_BY,Sigfryd Harlaw
Dennis Plumm,ALLIED_WITH,House Plumm
House Harlaw of Harlaw,SWORN_TO,House Greyjoy of Pyke
Ellaria Sand,ALLIED_WITH,House Nymeros Martell of Sunspear
House Tudbury,IN_REGION,The Stormlands
House Bettley,SWORN_TO,House Lannister of Casterly Rock
Quellon Botley,ALLIED_WITH,House Botley of Lordsport
House Harlton,SWORN_TO,House Tully of Riverrun
House Netley,IN_REGION,Iron Islands
Mark Ryswell,ALLIED_WITH,House Ryswell of the Rills
Casterly Rock,SEAT_OF,House Casterly of Casterly Rock
Lysa Meadows,ALLIED_WITH,House Meadows of Grassy Vale
House Staunton of Rook's Rest,SWORN_TO,House Baratheon of Dragonstone
Colmar Frey,ALLIED_WITH,House Frey of the Crossing
Cersei Frey,ALLIED_WITH,House Frey of the Crossing
Lucos Chyttering,ALLIED_WITH,House Chyttering
House Clegane,SWORN_TO,House Lannister of Casterly Rock
Alliser Thorne,ALLIED_WITH,House Thorne
Sefton Staunton,ALLIED_WITH,House Staunton of Rook's Rest
House Merlyn of Pebbleton,IN_REGION,Iron Islands
Talbert Serry,ALLIED_WITH,House Serry of Southshield
Yorkel,ALLIED_WITH,House Targaryen of King's Landing
Walda Frey,ALLIED_WITH,House Frey of the Crossing
Harwyn Plumm,ALLIED_WITH,House Plumm
House Hetherspoon,LED_BY,Tybolt Hetherspoon
House Mollen,IN_REGION,The North
House Bushy,IN_REGION,The Reach
Garth Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Walder Frey,SPOUSE,Joyeuse Erenford
Abelar Hightower,ALLIED_WITH,House Hightower of the Hightower
Goodwin,ALLIED_WITH,House Tarth of Evenfall Hall
House Holt,SWORN_TO,House Bolton of the Dreadfort
Lyman Beesbury,ALLIED_WITH,House Beesbury of Honeyholt
Trystane Martell,ALLIED_WITH,House Nymeros Martell of Sunspear
Cafferen,ALLIED_WITH,House Cafferen of Fawnton
Olymer Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Margot Lannister,ALLIED_WITH,House Peake of Starpike
Mohor,ALLIED_WITH,House Bracken of Stone Hedge
Joanna Lannister,SPOUSE,Tywin Lannister
House Sharp,IN_REGION,Iron Islands
House Lowther,SWORN_TO,House Tyrell of Highgarden
House Fisher of the Stony Shore,IN_REGION,The North
Melessa Florent,ALLIED_WITH,House Tarly of Horn Hill
House Crabb,IN_REGION,The Crownlands
Chiswyck,ALLIED_WITH,House Clegane
Alys Karstark,ALLIED_WITH,House Stark of Winterfell
Regenard Estren,ALLIED_WITH,House Estren of Wyndhall
House Harlaw of Harridan Hill,LED_BY,Boremund Harlaw
The Dun Fort,SEAT_OF,House Rykker of Duskendale
Symon Stripeback,ALLIED_WITH,House Targaryen of King's Landing
High Tide or Driftmark,SEAT_OF,House Velaryon of Driftmark
House Harlaw of Harridan Hill,SWORN_TO,House Harlaw of Harlaw
Kyra Frey,ALLIED_WITH,House Frey of the Crossing
Theodore Tyrell,ALLIED_WITH,House Tyrell of Highgarden
House Magnar of Kingshouse,IN_REGION,The North
Walton Frey,SPOUSE,Deana Hardyng
House Massey of Stonedance,IN_REGION,The Crownlands
Argella Durrandon,ALLIED_WITH,House Durrandon
House Brax of Hornvale,IN_REGION,The Westerlands
House Brightstone,IN_REGION,The Vale
Jeyne,ALLIED_WITH,House Osgrey of Standfast
House Conklyn,SWORN_TO,House Tyrell of Highgarden
Alyssa Velaryon,ALLIED_WITH,House Targaryen of King's Landing
Steffon Baratheon,PARENT_OF,Stannis Baratheon
Torghen Flint,ALLIED_WITH,House Flint  of the mountains
Lyn Corbray,HEIR_TO,House Corbray of Heart's Home
Ned Woods,ALLIED_WITH,House Woods
Edmyn Tully,SPOUSE,Quenton Qoherys
House Flint of Widow's Watch,LED_BY,Lyessa Flint
Leona Woolfield,ALLIED_WITH,House Manderly of White Harbor
House Goodbrother of Downdelving,IN_REGION,Iron Islands
House Tollett of the Grey Glen,IN_REGION,The Vale
Jeyne Rivers,ALLIED_WITH,House Frey of the Crossing
Eon Hunter,ALLIED_WITH,House Hunter of Longbow Hall
House Brune of the Dyre Den,SWORN_TO,House Baratheon of King's Landing
House Deddings,SWORN_TO,House Baelish of Harrenhal
House Allyrion of Godsgrace,IN_REGION,Dorne
House Brune of Brownhollow,LED_BY,Bennard Brune
Mathis Rowan,SPOUSE,Bethany Redwyne
Goldengrove,SEAT_OF,House Rowan of Goldengrove
House Gower,SWORN_TO,House Baratheon of Storm's End
House Dustin of Barrowton,SWORN_TO,House Bolton of the Dreadfort
Old Palace within Sunspear,SEAT_OF,House Nymeros Martell of Sunspear
House Drinkwater,IN_REGION,Dorne
Richard Horpe,ALLIED_WITH,House Horpe
Walda Frey,ALLIED_WITH,House Frey of the Crossing
Jon Cupps,SPOUSE,Leyla Hightower
Helaena Targaryen,SPOUSE,Aegon II
The Stonehouse,ALLIED_WITH,House Stonehouse of Old Wyk
House Garner,IN_REGION,The Westerlands
House Wull,LED_BY,Hugo Wull
Yohn Farwynd,ALLIED_WITH,House Farwynd of the Lonely Light
Damon Lannister,SPOUSE,Cerissa Brax
House Vance of Atranta,LED_BY,Norbert Vance
Tommen Costayne,ALLIED_WITH,House Costayne of Three Towers
Eddara Tallhart,ALLIED_WITH,House Tallhart of Torrhen's Square
Bethany Bracken,ALLIED_WITH,House Bracken of Stone Hedge
House Greengood,IN_REGION,The Neck
Saltcliffe,SEAT_OF,House Saltcliffe of Saltcliffe
Jeyne Beesbury,ALLIED_WITH,House Frey of the Crossing
House Strong of Harrenhal,IN_REGION,The Riverlands
Donella Hornwood,ALLIED_WITH,House Hornwood of Hornwood
Alyssa Arryn,ALLIED_WITH,House Arryn of the Eyrie
House Caswell of Bitterbridge,IN_REGION,The Reach
Kiera of Tyrosh,SPOUSE,Daeron Targaryen
Lucan,ALLIED_WITH,House Whent of Harrenhal
Harrion Karstark,ALLIED_WITH,House Karstark of Karhold
Tarbeck Hall,SEAT_OF,House Tarbeck of Tarbeck Hall
Bethany Rosby,ALLIED_WITH,House Rosby of Rosby
House Haigh,SWORN_TO,House Frey of the Crossing
House Roote of Lord Harroway's Town,IN_REGION,The Riverlands
Serra Frey,ALLIED_WITH,House Frey of the Crossing
Alys Arryn,ALLIED_WITH,House Arryn of the Eyrie
Dyanna Dayne,PARENT_OF,Aegon V
Meredyth Crane,ALLIED_WITH,House Crane of Red Lake
House Flint of Flint's Finger,BRANCH_OF,House Flint of Widow's Watch
Daemon II Blackfyre,ALLIED_WITH,House Blackfyre of King's Landing
House Karstark of Karhold,IN_REGION,The North
House Sarsfield of Sarsfield,IN_REGION,The Westerlands
House Buckler of Bronzegate,LED_BY,Ralph Buckler
Kurleket,ALLIED_WITH,House Bracken of Stone Hedge
House Wendwater,SWORN_TO,House Baratheon of King's Landing
Cassana Estermont,ALLIED_WITH,House Estermont of Greenstone
Bryen Caron,ALLIED_WITH,House Caron of Nightsong
House Greystark of Wolf's Den,SWORN_TO,House Stark of Winterfell
Pebble,SEAT_OF,House Pryor of Pebble
House Estren of Wyndhall,SWORN_TO,House Lannister of Casterly Rock
Aegon III,PARENT_OF,Daena Targaryen
Rhonda Rowan,ALLIED_WITH,House Rowan of Goldengrove
Mela,ALLIED_WITH,House Arryn of the Eyrie
Sylva Santagar,ALLIED_WITH,House Estermont of Greenstone
Sybell Spicer,SPOUSE,Gawen Westerling
House Dayne of Starfall,LED_BY,Edric Dayne
Jorgen,ALLIED_WITH,House Webber of Coldmoat
Boros Blount,ALLIED_WITH,House Blount
Raymar Royce,ALLIED_WITH,House Royce of the Gates of the Moon
House Harlaw of the Tower of Glimmering,LED_BY,Hotho Harlaw
Cleos Frey,ALLIED_WITH,House Frey of the Crossing
House Elesham of the Paps,SWORN_TO,House Arryn of the Eyrie
House Stackspear,IN_REGION,The Westerlands
Reynard Webber,ALLIED_WITH,House Webber of Coldmoat
House Quagg,IN_REGION,The Neck
Walder Frey,SPOUSE,Sarya Whent
House Cuy of Sunhouse,LED_BY,Branston Cuy
House Sloane,SWORN_TO,House Tyrell of Highgarden
Shiera Crakehall,ALLIED_WITH,House Lannister of Casterly Rock
Omer Blackberry,ALLIED_WITH,House Baratheon of Dragonstone
House Flint  of the mountains,SWORN_TO,House Stark of Winterfell
Ashemark,SEAT_OF,House Marbrand of Ashemark
Leobald Tallhart,ALLIED_WITH,House Tallhart of Torrhen's Square
Jory Cassel,ALLIED_WITH,House Cassel
Starfall,SEAT_OF,House Dayne of Starfall
House Florent of Brightwater Keep,IN_REGION,The Reach
Lewyn Martell,ALLIED_WITH,House Nymeros Martell of Sunspear
Longsister,SEAT_OF,House Longthorpe of Longsister
Lemonwood,SEAT_OF,House Dalt of Lemonwood
Mushroom,ALLIED_WITH,House Targaryen of King's Landing
Alicent Hightower,ALLIED_WITH,House Targaryen of King's Landing
Steffon Baratheon,SPOUSE,Cassana Estermont
Janna Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Leyla Hightower,ALLIED_WITH,House Hightower of the Hightower
Damon Marbrand,ALLIED_WITH,House Marbrand of Ashemark
Paxter Redwyne,SPOUSE,Mina Tyrell
Aemon Estermont,ALLIED_WITH,House Estermont of Greenstone
Gerold Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Dickon Tarly,ALLIED_WITH,House Tarly of Horn Hill
Helman Tallhart,ALLIED_WITH,House Tallhart of Torrhen's Square
Amerei Frey,ALLIED_WITH,House Frey of the Crossing
Alyn Ambrose,ALLIED_WITH,House Ambrose
House Bywater,IN_REGION,The Crownlands
Lordsport,SEAT_OF,House Botley of Lordsport
House Grimm of Greyshield,LED_BY,Guthor Grimm
Petyr Frey,SPOUSE,Mylenda Caron
House Caron of Nightsong,SWORN_TO,House Baratheon of Dragonstone
Ragnor Pyke,ALLIED_WITH,House Greyjoy of Pyke
Donnel Swann,HEIR_TO,House Swann of Stonehelm
House Edgerton,IN_REGION,The Crownlands
Gulltown,SEAT_OF,House Shett of Gulltown
Brightwater Keep (disputed by House Florent),SEAT_OF,House Tyrell of Brightwater Keep
Andrey Dalt,HEIR_TO,House Dalt of Lemonwood
Jodge,ALLIED_WITH,House Lannister of Casterly Rock
House Peake of Starpike,LED_BY,Titus Peake
Eldred Codd,ALLIED_WITH,House Codd
House Wynch of Iron Holt,IN_REGION,Iron Islands
Nightsong,SEAT_OF,House Foote of Nightsong
House Lefford of the Golden Tooth,LED_BY,Alysanne Lefford
Ilyn Payne,ALLIED_WITH,House Payne
Cerissa Brax,ALLIED_WITH,House Brax of Hornvale
House Stokeworth of Stokeworth,LED_BY,Lollys Stokeworth
House Velaryon of Driftmark,LED_BY,Monterys Velaryon
Lothar Frey,ALLIED_WITH,House Frey of the Crossing
Tristifer IV Mudd,PARENT_OF,Tristifer V
House Ashwood,IN_REGION,The North
House Trant of Gallowsgrey,IN_REGION,The Stormlands
Vortimer Crane,ALLIED_WITH,House Crane of Red Lake
Morya Frey,SPOUSE,Flement Brax
Harrenhal,SEAT_OF,House Qoherys of Harrenhal
Minisa Whent,SPOUSE,Hoster Tully
House Flint  of the mountains,LED_BY,Torghen Flint
Rain House,SEAT_OF,House Wylde of Rain House
Ryam Redwyne,ALLIED_WITH,House Redwyne of the Arbor
House Flint of Flint's Finger,SWORN_TO,House Bolton of the Dreadfort
Robin Ryger,ALLIED_WITH,House Tully of Riverrun
Raymun Darry,ALLIED_WITH,House Darry of Darry
Lyman Darry,ALLIED_WITH,House Darry of Darry
Bellena Hawick,PARENT_OF,Arwood Frey
Tybolt Crakehall,HEIR_TO,House Crakehall of Crakehall
House Goodbrother of Crow Spike Keep,BRANCH_OF,House Goodbrother of Hammerhorn
House Shett of Gull Tower,SWORN_TO,House Royce of Runestone
Orland of Oldtown,ALLIED_WITH,House Baratheon of King's Landing
House Royce of Runestone,SWORN_TO,House Arryn of the Eyrie
Garrett Flowers,ALLIED_WITH,House Tyrell of Highgarden
Jeyne Westerling,ALLIED_WITH,House Stark of Winterfell
Lollys Stokeworth,ALLIED_WITH,House Stokeworth of Stokeworth
House Wagstaff,IN_REGION,The Stormlands
Emmon Frey,ALLIED_WITH,House Lannister of Casterly Rock
House Peckledon,SWORN_TO,House Lannister of Casterly Rock
Arya Stark,ALLIED_WITH,House Stark of Winterfell
Stevron Frey,SPOUSE,Corenna Swann
Othell Yarwyck,ALLIED_WITH,House Yarwyck
Quincy Cox,ALLIED_WITH,House Cox of Saltpans
Alyce Graceford,ALLIED_WITH,House Graceford of Holyhall
Summerhall (formerly),SEAT_OF,House Targaryen of King's Landing
Hag's Mire,SEAT_OF,House Nayland of Hag's Mire
Jacks,ALLIED_WITH,House Stark of Winterfell
Jonothor Darry,ALLIED_WITH,House Darry of Darry
Lollys Stokeworth,SPOUSE,Bronn
Mistwood,SEAT_OF,House Mertyns of Mistwood
Harrenhal,SEAT_OF,House Baelish of Harrenhal
Alysane Mormont,ALLIED_WITH,House Mormont of Bear Island
Harys Swyft,ALLIED_WITH,House Swyft of Cornfield
Heke,ALLIED_WITH,House Bolton of the Dreadfort
Artos Stark,ALLIED_WITH,House Stark of Winterfell
House Tyrell of Brightwater Keep,LED_BY,Garlan Tyrell
Betha Blackwood,ALLIED_WITH,House Blackwood of Raventree Hall
House Wylde of Rain House,IN_REGION,The Stormlands
Leonella Lefford,ALLIED_WITH,House Lefford of the Golden Tooth
House Lannett,BRANCH_OF,House Lannister of Casterly Rock
Utherydes Wayn,ALLIED_WITH,House Wayn
House Flint of Flint's Finger,LED_BY,Robin Flint
House Pryor of Pebble,SWORN_TO,House Arryn of the Eyrie
House Lannister of Casterly Rock,LED_BY,Cersei Lannister
Sumner Crakehall,ALLIED_WITH,House Crakehall of Crakehall
House Kenning of Kayce,SWORN_TO,House Lannister of Casterly Rock
House Baelish of Harrenhal,FOUNDED_BY,Petyr Baelish
Jeyne Royce,ALLIED_WITH,House Royce of Runestone
Genna Lannister,ALLIED_WITH,House Frey of Riverrun
Gladden Wylde,ALLIED_WITH,House Wylde of Rain House
Karyl Vance,ALLIED_WITH,House Vance of Wayfarer's Rest
Jeyne Westerling,ALLIED_WITH,House Westerling of the Crag
Walder Frey,ALLIED_WITH,House Frey of the Crossing
Benedar Belmore,ALLIED_WITH,House Belmore of Strongsong
Myrcella Baratheon,HEIR_TO,House Baratheon of Storm's End
House Ladybright,IN_REGION,Dorne
Merrett Frey,ALLIED_WITH,House Frey of the Crossing
Maidenpool,SEAT_OF,House Mooton of Maidenpool
Jon Penrose,ALLIED_WITH,House Penrose of Parchments
House Algood,SWORN_TO,House Lannister of Casterly Rock
Janyce Hunter,ALLIED_WITH,House Hunter of Longbow Hall
House Oldflowers,IN_REGION,The Reach
Rolland Longthorpe,ALLIED_WITH,House Longthorpe of Longsister
Renfred Rykker,ALLIED_WITH,House Rykker of Duskendale
Renly Baratheon,ALLIED_WITH,House Baratheon of Storm's End
Alyn Frey,ALLIED_WITH,House Frey of the Crossing
Haystack Hall,SEAT_OF,House Errol of Haystack Hall
House Chester of Greenshield,IN_REGION,The Reach
House Lake,SWORN_TO,House Bolton of the Dreadfort
Dick Crabb,ALLIED_WITH,House Crabb
House Parren,SWORN_TO,House Lannister of Casterly Rock
Marlon Manderly,ALLIED_WITH,House Manderly of White Harbor
House Lannister of Darry,LED_BY,Lancel Lannister
Aerion Targaryen,PARENT_OF,Aegon I
Daeron Vaith,ALLIED_WITH,House Vaith of the Red Dunes
Symon Hollard,ALLIED_WITH,House Hollard
Hotho Harlaw,ALLIED_WITH,House Harlaw of the Tower of Glimmering
House Morrigen of Crow's Nest,LED_BY,Lester Morrigen
Kingshouse,SEAT_OF,House Magnar of Kingshouse
Triston Sunderland,ALLIED_WITH,House Sunderland of the Three Sisters
House Redfort of Redfort,LED_BY,Horton Redfort
House Long,IN_REGION,The North
Barristan Selmy,ALLIED_WITH,House Targaryen of King's Landing
House Grell,IN_REGION,The Riverlands
Lanna Lannister,SPOUSE,Antario Jast
Cyrenna Swann,ALLIED_WITH,House Swann of Stonehelm
House Ryder of the Rills,SWORN_TO,House Stark of Winterfell
House Stackspear,LED_BY,Selmond Stackspear
Deep Den,SEAT_OF,House Lydden of Deep Den
Sarya Whent,ALLIED_WITH,House Frey of the Crossing
House Erenford,IN_REGION,The Riverlands
House Hightower of the Hightower,IN_REGION,The Reach
House Lydden of Deep Den,LED_BY,Lewys Lydden
House Peasebury of Poddingfield,IN_REGION,The Stormlands
Ulrick Dayne,ALLIED_WITH,House Dayne of Starfall
House Fossoway of New Barrel,LED_BY,Jon Fossoway
Haldon,ALLIED_WITH,House Targaryen of King's Landing
Murch,ALLIED_WITH,House Stark of Winterfell
Arianne Martell,ALLIED_WITH,House Nymeros Martell of Sunspear
House Rogers of Amberly,IN_REGION,The Stormlands
House Rambton,SWORN_TO,House Sunglass of Sweetport Sound
Evenfall Hall,SEAT_OF,House Tarth of Evenfall Hall
Mellei,ALLIED_WITH,House Nymeros Martell of Sunspear
Allard Seaworth,ALLIED_WITH,House Seaworth of Cape Wrath
House Dayne of High Hermitage,BRANCH_OF,House Dayne of Starfall
House Nayland of Hag's Mire,SWORN_TO,House Frey of the Crossing
Brandon Stark,ALLIED_WITH,House Stark of Winterfell
House Dustin of Barrowton,IN_REGION,The North
Hornvale,SEAT_OF,House Brax of Hornvale
Eddison Tollet,ALLIED_WITH,House Tollett of the Grey Glen
House Lake,IN_REGION,The North
House Kellington,SWORN_TO,House Baratheon of Storm's End
House Magnar of Kingshouse,SWORN_TO,House Bolton of the Dreadfort
Damion Lannister,ALLIED_WITH,House Lannister of Casterly Rock
Maelys I Blackfyre,ALLIED_WITH,House Blackfyre of King's Landing
Hammerhorn,SEAT_OF,House Goodbrother of Hammerhorn
House Bolling,IN_REGION,The Stormlands
House Graceford of Holyhall,LED_BY,Alyce Graceford
Lew,ALLIED_WITH,House Tully of Riverrun
House Santagar of Spottswood,LED_BY,Symon Santagar
House Baelish of Harrenhal,BRANCH_OF,House Baelish of the Fingers
House Baelish of Harrenhal,IN_REGION,The Riverlands
Arthor Karstark,ALLIED_WITH,House Karstark of Karhold
Jeyne Westerling,SPOUSE,Alyn Tarbeck
House Stane of Driftwood Hall,SWORN_TO,House Bolton of the Dreadfort
Melara Crane,ALLIED_WITH,House Florent of Brightwater Keep
Owen Inchfield,ALLIED_WITH,House Inchfield
Robin Flint,ALLIED_WITH,House Flint of Flint's Finger
House Leygood,IN_REGION,The Reach
Lyanna Mormont,ALLIED_WITH,House Mormont of Bear Island
Amarei Crakehall,ALLIED_WITH,House Crakehall of Crakehall
House Swyft of Cornfield,SWORN_TO,House Lannister of Casterly Rock
Sallei Paege,SPOUSE,Jammos Frey
Hammerhal,SEAT_OF,House Cordwayner of Hammerhal
House Whent of Harrenhal,IN_REGION,The Riverlands
Alys Karstark,ALLIED_WITH,House Stark of Winterfell
Cragorn,ALLIED_WITH,House Greyjoy of Pyke
Leyton Hightower,ALLIED_WITH,House Hightower of the Hightower
Harvest Hall,SEAT_OF,House Selmy of Harvest Hall
Shireen Baratheon,HEIR_TO,House Baratheon of Dragonstone
Morya Frey,ALLIED_WITH,House Brax of Hornvale
House Redbeard,IN_REGION,Beyond the Wall
Merrett Frey,SPOUSE,Mariya Darry
Daeron II,PARENT_OF,Maekar I
Serala of Myr,SPOUSE,Denys Darklyn
Wallace Waynwood,ALLIED_WITH,House Waynwood of Ironoaks
Qorgyle,ALLIED_WITH,House Qorgyle of Sandstone
Maegor I,SPOUSE,Ceryse Hightower
Jon Connington,ALLIED_WITH,House Targaryen of King's Landing
House Volmark,IN_REGION,Iron Islands
Beron Stark,ALLIED_WITH,House Stark of Winterfell
House Corbray of Heart's Home,SWORN_TO,House Arryn of the Eyrie
House Inchfield,IN_REGION,The Reach
House Pryor of Pebble,IN_REGION,The Vale
Ashford,SEAT_OF,House Ashford of Ashford
Clarence Charlton,ALLIED_WITH,House Charlton
Elwood Meadows,ALLIED_WITH,House Baratheon of Dragonstone
House Tudbury,SWORN_TO,House Baratheon of Storm's End
Humfrey Hardyng,ALLIED_WITH,House Hardyng
Kyra Frey,SPOUSE,Garse Goodbrook
Hilmar Drumm,ALLIED_WITH,House Drumm of Old Wyk
House Cave,IN_REGION,The Crownlands
House Kettleblack,IN_REGION,The Crownlands
House Baratheon of King's Landing,FOUNDED_BY,Robert I Baratheon
Ellyn Reyne,ALLIED_WITH,House Tarbeck of Tarbeck Hall
Bryan Fossoway,ALLIED_WITH,House Fossoway of Cider Hall
House Hardyng,SWORN_TO,House Waynwood of Ironoaks
Gylbert Farwynd,ALLIED_WITH,House Farwynd of the Lonely Light
Petyr Baelish,ALLIED_WITH,House Baelish of the Fingers
House Blanetree,IN_REGION,The Riverlands
Scattered (formerly Winterfell),SEAT_OF,House Stark of Winterfell
Harlen Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Aegon III,PARENT_OF,Daeron I
Alysanne Lefford,ALLIED_WITH,House Lefford of the Golden Tooth
Hobber Redwyne,ALLIED_WITH,House Redwyne of the Arbor
Rickard Tyrell,ALLIED_WITH,House Tyrell of Highgarden
Emmon Frey,ALLIED_WITH,House Frey of Riverrun
Janei Lannister,ALLIED_WITH,House Lannister of Casterly Rock
House Gargalen of Salt Shore,LED_BY,Tremond Gargalen
House Lightfoot,SWORN_TO,House Bolton of the Dreadfort
Varly,ALLIED_WITH,House Stark of Winterfell
Harys Haigh,ALLIED_WITH,House Frey of the Crossing
"Grey Garden, Harlaw",SEAT_OF,House Harlaw of Grey Garden
Driftwood Hall,SEAT_OF,House Stane of Driftwood Hall
House Casterly of Casterly Rock,FOUNDED_BY,Corlos
Ronnet Connington,ALLIED_WITH,House Connington of Griffin's Roost
Petyr Frey,ALLIED_WITH,House Frey of the Crossing
House Blackfyre of King's Landing,BRANCH_OF,House Targaryen of King's Landing
House Caswell of Bitterbridge,SWORN_TO,House Tyrell of Highgarden
Red Lake,SEAT_OF,House Crane of Red Lake
Wyl,SEAT_OF,House Wyl of the Boneway
Quellon Greyjoy,PARENT_OF,Balon Greyjoy
House Flint of Widow's Watch,BRANCH_OF,House Flint  of the mountains
House Harlaw of Grey Garden,LED_BY,Harras Harlaw
Devan Seaworth,ALLIED_WITH,House Seaworth of Cape Wrath
House Musgood,SWORN_TO,House Baratheon of Storm's End
House Bolton of the Dreadfort,SWORN_TO,House Baratheon of King's Landing
Acorn Hall,SEAT_OF,House Smallwood of Acorn Hall
House Holt,IN_REGION,The North
Geremy Frey,SPOUSE,Carolei Waynwood
Humfrey Hewett,ALLIED_WITH,House Hewett of Oakenshield
House Grandison of Grandview,IN_REGION,The Stormlands
Dacey Mormont,ALLIED_WITH,House Mormont of Bear Island
Rob,ALLIED_WITH,House Osgrey of Standfast
House Amber,IN_REGION,The North
Aladale Wynch,ALLIED_WITH,House Wynch of Iron Holt
Rhaenys Targaryen,ALLIED_WITH,House Targaryen of King's Landing
House Cuy of Sunhouse,SWORN_TO,House Hightower of the Hightower
House Fowler of Skyreach,IN_REGION,Dorne
Alys Karstark,HEIR_TO,House Karstark of Karhold
Sarsfield,SEAT_OF,House Sarsfield of Sarsfield
Robyn Ryswell,ALLIED_WITH,House Stark of Winterfell
Gulltown,SEAT_OF,House Grafton of Gulltown
House Waterman,SWORN_TO,House Bolton of the Dreadfort
House Locke of Oldcastle,LED_BY,Ondrew Locke
Foss the Archer,ALLIED_WITH,House Fossoway of Cider Hall
Ermesande Hayford,ALLIED_WITH,House Lannister of Casterly Rock
House Cray,IN_REGION,The Neck
Lyonel Strong,ALLIED_WITH,House Strong of Harrenhal
Leo Lefford,ALLIED_WITH,House Lefford of the Golden Tooth
Plummer,ALLIED_WITH,House Ashford of Ashford
Johanna Swann,ALLIED_WITH,House Swann of Stonehelm
Alyssa Velaryon,PARENT_OF,Jaehaerys I
House Long,SWORN_TO,House Bolton of the Dreadfort
House Santagar of Spottswood,SWORN_TO,House Nymeros Martell of Sunspear
Ralf Kenning,ALLIED_WITH,House Kenning of Harlaw
House Hollard,SWORN_TO,House Darklyn of Duskendale
Willam Wythers,ALLIED_WITH,House Tyrell of Highgarden
House Bettley,IN_REGION,The Westerlands
Benedict Broom,ALLIED_WITH,House Lannister of Casterly Rock
Myriame Manderly,ALLIED_WITH,House Manderly of White Harbor
Chyttering,SEAT_OF,House Chyttering
House Drinkwater,SWORN_TO,House Yronwood of Yronwood
House Strong of Harrenhal,SWORN_TO,House Tully of Riverrun
Simon Toyne,ALLIED_WITH,House Toyne
Raymun Fossoway,ALLIED_WITH,House Fossoway of New Barrel
House Tyrell of Brightwater Keep,FOUNDED_BY,Garlan Tyrell
Cerissa Brax,ALLIED_WITH,House Lannister of Casterly Rock
Baelor Hightower,HEIR_TO,House Hightower of the Hightower
Bethany Rosby,ALLIED_WITH,House Frey of the Crossing
Jonnel Stark,ALLIED_WITH,House Stark of Winterfell
Jeyne Marbrand,ALLIED_WITH,House Lannister of Casterly Rock
Maric Seaworth,ALLIED_WITH,House Seaworth of Cape Wrath
House Lothston of Harrenhal,SWORN_TO,House Tully of Riverrun
Lorent Caswell,ALLIED_WITH,House Caswell of Bitterbridge
House Ironmaker,SWORN_TO,House Greyjoy of Pyke
House Redbeard,SWORN_TO,House Baratheon of Dragonstone
House Florent of Brightwater Keep,FOUNDED_BY,Florys the Fox
